CODIGO,nombre,FECHA_INST,altitud,latitud,longitud,FECHA_SUSP,ENTIDAD,CategId,WMORadkm,CATEGORIA,DEMValue,COD_AH,COD_ZH,COD_SZH,NOM_AH,NOM_ZH,NOM_SZH,Akm2_SZH
21205160,RAMADA LA  [21205160],1937-12-15 00:00:00,2545.0,4.71666667,-74.18333333,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CO,25,Climática Ordinaria,2545.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205170,PORVENIR EL  [21205170],1939-02-15 00:00:00,2682.0,4.7,-74.03333332999999,1944-02-15 00:00:00,MINISTERIO DE LA ECONOMIA,CO,25,Climática Ordinaria,2682.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205180,ARIZONA REPRESA  [21205180],1939-09-15 00:00:00,2700.0,5.1,-73.68333333,1951-12-15 00:00:00,MINISTERIO DE LA ECONOMIA,CO,25,Climática Ordinaria,2700.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205190,PUBENZA  [21205190],1940-05-15 00:00:00,360.0,4.38333333,-74.8,1953-12-15 00:00:00,MINISTERIO DE LA ECONOMIA,CO,25,Climática Ordinaria,360.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205200,EST AGROPECUARI  [21205200],1940-06-15 00:00:00,2620.0,4.91666667,-74.1,1948-08-15 00:00:00,MINISTERIO DE AGRICULTURA,CO,25,Climática Ordinaria,2620.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205210,APTO TECHO  [21205210],1942-01-15 00:00:00,2550.0,4.63333333,-74.15,1959-12-15 00:00:00,EMPRESA COLOMBIANA DE AERODROMOS,SP,500,Sinóptica Principal,2550.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205220,TOMINE 1  [21205220],1950-02-15 00:00:00,2600.0,4.91666667,-73.83333332999999,1963-03-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2600.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205230,OBS MET NACIONAL [21205230],1941-03-15 00:00:00,2556.0,4.63333333,-74.1,1993-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2556.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205240,VITELMA  [21205240],1941-05-15 00:00:00,2682.0,4.56666667,-74.06666666999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2682.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205250,LUMBRE LA  [21205250],1955-03-15 00:00:00,2540.0,4.61666667,-74.18333333,1988-01-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CO,25,Climática Ordinaria,2540.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205260,AGUA DE DIOS  [21205260],1942-09-15 00:00:00,400.0,4.38333333,-74.66666667,1944-11-15 00:00:00,MINISTERIO DE LA ECONOMIA,CO,25,Climática Ordinaria,400.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205270,SAN BARTOLOME  [21205270],1923-01-15 00:00:00,2653.0,4.61666667,-74.06666666999999,1941-12-15 00:00:00,ESTACIONES PARTICULARES,CO,25,Climática Ordinaria,2653.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205280,TENJO  [21205280],1943-08-15 00:00:00,2650.0,4.86666667,-74.15,1949-12-15 00:00:00,MINISTERIO DE AGRICULTURA,CO,25,Climática Ordinaria,2650.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205290,EDIFICIO SAMPER  [21205290],1944-01-15 00:00:00,2570.0,4.61666667,-74.08333332999999,1950-01-15 00:00:00,MINISTERIO DE AGRICULTURA,CO,25,Climática Ordinaria,2570.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205300,PALO BLANCO  [21205300],1945-12-15 00:00:00,3256.0,4.51666667,-74.05,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,3256.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205310,CARO LA  [21205310],1947-01-15 00:00:00,2560.0,4.86666667,-74.03333332999999,1955-01-15 00:00:00,MINISTERIO DE AGRICULTURA,CO,25,Climática Ordinaria,2560.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205320,BUENAVISTA-USME GJ  [21205320],1947-03-15 00:00:00,3175.0,4.43333333,-74.13333333,1959-09-15 00:00:00,MINISTERIO DE AGRICULTURA,CO,25,Climática Ordinaria,3175.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205330,TOMINE 2  [21205330],1955-11-15 00:00:00,2600.0,4.9,-73.86666667,1963-04-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2600.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205340,ACDTO BOSA  [21205340],1961-01-15 00:00:00,2585.0,4.61666667,-74.18333333,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2585.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205350,SAN RAFAEL 2  [21205350],1947-11-15 00:00:00,2780.0,4.7,-74.0,1955-10-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2780.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205360,BOCAGRANDE  [21205360],1951-01-15 00:00:00,3455.0,4.35,-74.13333333,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,3455.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205370,PANTANO REDONDO  [21205370],1957-01-15 00:00:00,3000.0,5.03333333,-74.03333332999999,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,3000.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205380,HIPOTECHO  [21205380],1957-05-15 00:00:00,2550.0,4.63333333,-74.13333333,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2550.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205390,REPRESA SISGA  [21205390],1939-11-15 00:00:00,2675.0,5.08333333,-73.73333333,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CO,25,Climática Ordinaria,2675.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205400,CHECUA-NEMOCON  [21205400],1953-04-15 00:00:00,2580.0,5.11666667,-73.86666667,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2580.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205410,REPRESA DEL NEUSA  [21205410],1947-05-15 00:00:00,3100.0,5.15,-73.98333333,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,3100.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205420,TIBAITATA [21205420],1954-03-15 00:00:00,2543.0,4.69141667,-74.209,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,AM,75,Agrometeorológica,2543.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205430,CORZO STA TECLA  [21205430],1958-01-15 00:00:00,2600.0,4.76666667,-74.33333332999999,1967-11-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2600.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205440,LOYOLA  [21205440],1956-07-15 00:00:00,2586.0,4.8,-74.28333332999999,1957-05-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2586.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205450,TIBITOC 1  [21205450],1956-05-15 00:00:00,2698.0,4.98333333,-73.96666667,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2698.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205460,VILLA MARIA  [21205460],1955-08-15 00:00:00,1250.0,4.75,-74.48333333,1965-12-15 00:00:00,FEDERACION NACIONAL DE CAFETEROS,CO,25,Climática Ordinaria,1250.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205470,FONTIBON  [21205470],1972-06-15 00:00:00,2518.0,4.68333333,-74.15,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2518.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205480,IBERIA LA  [21205480],1955-08-15 00:00:00,2760.0,5.03333333,-73.71666667,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2760.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205490,TESORO 2  [21205490],1957-02-15 00:00:00,2550.0,4.8,-74.33333332999999,1969-06-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2550.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205500,RHIN EL  [21205500],1958-09-15 00:00:00,2600.0,4.88333333,-74.03333332999999,1969-06-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2600.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205501,MESITAS DE SANTA INES  - AUT  [21205501],2013-10-09 19:00:00,1340.0,4.71861111,-74.45527778,2019-08-21 10:29:47,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,CP,75,Climática Principal,1340.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205502,MISIONES  - AUT  [21205502],2013-08-31 19:00:00,1540.0,4.54499722,-74.44055556,NaT,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,CP,75,Climática Principal,1540.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205503,DELIRIO EL  - AUT  [21205503],NaT,2.0,4.52269444,-74.40608333,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205505,PTAR TOCANCIPA  - AUT  [21205505],NaT,3.0,4.97011111,-73.91827778,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,3.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205506,GUAMAL  - AUT  [21205506],NaT,3.0,5.02505556,-74.15277778,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,3.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205507,CACHIPAY  - AUT  [21205507],NaT,2.0,4.72988889,-74.43080556000001,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205508,EDIFICIO CAR  - AUT  [21205508],NaT,366.0,4.620960279999999,-74.06297778,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,366.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205509,EL DESTINO  - AUT  [21205509],NaT,3.0,4.39666778,-74.62831249999999,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,3.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205510,FUTE  [21205510],1959-09-15 00:00:00,2607.0,4.6,-74.28333332999999,1968-01-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CO,25,Climática Ordinaria,2607.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205511,EL OKAL  - AUT  [21205511],NaT,2558.0,5.00111111,-73.73333333,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2558.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205512,EL SOCHE  - AUT  [21205512],NaT,3007.0,4.469316389999999,-74.07945417,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,3007.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205513,LA RAMADA  - AUT  [21205513],NaT,3031.0,4.504576670000001,-74.18418667,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,3031.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205514,LAS MARGARITAS  - AUT  [21205514],NaT,2717.0,4.469316389999999,-74.07945417,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2717.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205515,MERENGO  - AUT  [21205515],NaT,3347.0,4.700288889999999,-74.17378611,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,3347.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205516,NEGRETE  - AUT  [21205516],NaT,2544.0,5.17269444,-73.85177777999999,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2544.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205517,PARQUE SOPO  - AUT  [21205517],NaT,2558.0,4.78815722,-74.05005889,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2558.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205518,SALITRE  - AUT  [21205518],NaT,2637.0,5.17136111,-74.01566667,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2637.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205519,SAN FORTUNATO  - AUT  [21205519],NaT,721.0,4.45211111,-74.27228806,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,721.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205520,ELDORADO DIDACTICA [21205520],1959-01-15 00:00:00,2546.0,4.7,-74.15,2000-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2546.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205521,SANTA HELENA  - AUT  [21205521],NaT,2971.0,4.73780972,-73.93579389,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2971.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205522,TABIO-21205522  - AUT  [21205522],NaT,1027.0,4.91832167,-74.02864944,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,1027.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205523,UNIVERSIDAD SANTO TOMÁS  - AUT  [21205523],NaT,2564.0,4.78815722,-74.05005889,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2564.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205524,VETA LARGA-21205524  - AUT  [21205524],NaT,2930.0,5.07475,-74.05747222000001,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2930.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205525,VILLA PINZON-21205525  - AUT  [21205525],NaT,1468.0,5.22880556,-73.58475,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,1468.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205526,PEDRO PALO  - AUT  [21205526],NaT,3.0,4.69052778,-74.38905556,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,3.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205527,ALTO DEL AIRE  - AUT  [21205527],NaT,1858.0,5.19794444,-73.80466666999999,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,1858.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205528,SOLMAFORO BOGOTA - [21205528],2015-12-03 00:00:00,2560.0,4.62958333,-74.09019722000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,AB,999999,AB,2560.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205529,SOLMAFORO BOGOTA - [21205529],2015-12-03 00:00:00,2562.0,4.66754167,-74.06044722,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,AB,999999,AB,2562.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205530,JAVA HDA  [21205530],1960-01-15 00:00:00,1640.0,4.45,-74.46666667,1973-06-15 00:00:00,FEDERACION NACIONAL DE CAFETEROS,ME,12.5,Meteorológica Especial,1640.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205540,INST GEOFI ANDES  [21205540],1942-01-15 00:00:00,2600.0,4.63333333,-74.06666666999999,NaT,ESTACIONES PARTICULARES,CO,25,Climática Ordinaria,2600.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205550,MANJUI  [21205550],1960-09-15 00:00:00,3260.0,4.8,-74.4,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,3260.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205560,TIBABUYES  [21205560],1964-02-15 00:00:00,2655.0,4.73333333,-74.08333332999999,1971-02-15 00:00:00,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2655.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205570,PRIMAVERA LA  [21205570],1965-06-15 00:00:00,2590.0,4.85,-74.21666667,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2590.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205580,VENADO ORO VIVERO [21205580],1965-08-15 00:00:00,2725.0,4.59836111,-74.06155556,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2725.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205590,APTO GUAYMARAL  [21205590],1965-08-15 00:00:00,2560.0,4.81666667,-74.08333332999999,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,SS,500,Sinóptica Secundaria,2560.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205600,VELODROMO 1 D MAYO [21205600],1986-03-15 00:00:00,2650.0,4.61666667,-74.06666666999999,1993-06-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2650.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205610,MUNA  [21205610],1966-07-15 00:00:00,2565.0,4.55,-74.25,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2565.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205630,STA ISABEL  [21205630],1968-05-15 00:00:00,2680.0,4.98333333,-74.06666666999999,1981-11-15 00:00:00,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,ME,12.5,Meteorológica Especial,2680.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205640,ALBANIA  [21205640],1958-01-15 00:00:00,2600.0,4.83333333,-73.95,1964-01-15 00:00:00,ESTACIONES PARTICULARES,CO,25,Climática Ordinaria,2600.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205650,TABIO  [21205650],1970-07-15 00:00:00,2620.0,4.92119444444444,-74.0988055555556,NaT,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,CP,75,Climática Principal,2620.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205660,MERCEDES - AUT [21205660],1970-09-15 00:00:00,765.0,4.5791,-74.52318,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,765.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205670,FLORIDA LA AUT [21205670],1970-11-15 00:00:00,1915.0,4.77088889,-74.43763889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,1915.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205680,FLORIDA  [21205680],1936-01-15 00:00:00,1915.0,4.76666667,-74.43333333,1937-12-15 00:00:00,MINISTERIO DE AGRICULTURA,CO,25,Climática Ordinaria,1915.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205690,CAMAVIEJA  [21205690],1957-11-15 00:00:00,2680.0,4.61666667,-74.1,NaT,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA E.S.P,CO,25,Climática Ordinaria,2680.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205700,GUASCA [21205700],1974-07-15 00:00:00,2750.0,4.87986111,-73.86811111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2750.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205710,JARDIN BOTANICO  - AUT [21205710],1974-09-15 00:00:00,2552.0,4.66933333,-74.10266666999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2552.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205720,SAN JORGE GRANJA [21205720],1960-04-15 00:00:00,2900.0,4.50575,-74.18927778,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2900.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205730,CENTRO MED ANDES [21205730],1985-01-15 00:00:00,2575.0,4.69816667,-74.03683333,2011-05-10 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2575.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205740,SILOS [21205740],1974-03-15 00:00:00,2709.0,5.11772222,-73.70141667,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2709.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205750,REP LOS MUCHACHOS [21205750],1976-05-15 00:00:00,2560.0,4.73333333,-74.16666667,1985-06-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2560.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205760,CLINICA SAN RAFAEL [21205760],1985-01-15 00:00:00,2600.0,4.6,-74.08333332999999,1998-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2600.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205770,BASE AEREA MADRID [21205770],1974-07-15 00:00:00,2550.0,4.72880556,-74.2725,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2550.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205791,ELDORADO CATAM - AUT [21205791],2002-10-31 00:00:00,2547.0,4.70558333,-74.15066666999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,SP,500,Sinóptica Principal,2547.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205800,BOMBEROS DEL NORTE [21205800],1972-11-15 00:00:00,2560.0,4.65,-74.06666666999999,1983-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2560.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
21205810,CAPITOLIO NACIONAL [21205810],1972-11-15 00:00:00,2570.0,4.6,-74.08333332999999,1979-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2570.0,2,21,2120,Magdalena Cauca,Alto Magdalena,Río Bogotá,6013.78057813
